Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000004446,28-12-2020 10:04,Olivia Thompson,['Dish Soap'],6,54.39,Credit Card,Miami,Specialty Store,FALSE,Teenager,Fall,Discount on Selected Items
1000004447,26-03-2020 09:13,Catherine Trevino,"['Soda', 'Feminine Hygiene Products', 'Salmon', 'Baby Wipes']",6,50.35,Cash,Seattle,Convenience Store,FALSE,Senior Citizen,Fall,None
1000004448,16-06-2021 19:11,Tammy Short,"['Apple', 'Onions']",2,87.25,Cash,Houston,Warehouse Club,TRUE,Teenager,Fall,None
1000004449,19-11-2021 02:50,Monique Smith,"['Pancake Mix', 'Air Freshener', 'Canned Soup']",8,98.39,Debit Card,Miami,Pharmacy,TRUE,Student,Summer,None
1000004450,29-06-2023 22:57,Ryan Ortiz,"['Beef', 'Vinegar', 'Lawn Mower']",7,72.07,Debit Card,New York,Convenience Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000004451,11-05-2023 11:59,Craig Colon,"['Bath Towels', 'Jam', 'Onions', 'Tissues']",9,87.45,Debit Card,Los Angeles,Department Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000004452,20-07-2021 02:06,Misty Bowman,"['Mayonnaise', 'Eggs', 'Yogurt', 'Pancake Mix']",8,38.86,Cash,San Francisco,Supermarket,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000004453,16-09-2022 06:12,Jenna Castro,"['Trash Cans', 'Diapers', 'Cheese', 'Plant Fertilizer', 'Vacuum Cleaner']",6,31.89,Credit Card,Seattle,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000004454,04-08-2021 18:47,Kaitlyn Carroll,"['Butter', 'Apple', 'Vinegar', 'Trash Bags', 'Soap']",2,14.91,Credit Card,Boston,Warehouse Club,TRUE,Teenager,Summer,Discount on Selected Items
1000004455,25-09-2021 09:36,Melissa Reynolds,"['Cleaning Spray', 'Trash Bags', 'Pickles', 'Broom', 'Plant Fertilizer']",2,60.3,Credit Card,Atlanta,Convenience Store,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004456,11-07-2023 09:32,Linda Johnson,"['Banana', 'Butter']",5,39.65,Debit Card,Chicago,Supermarket,FALSE,Middle-Aged,Summer,None
1000004457,27-10-2023 03:23,Diane Tran,"['Mop', 'Olive Oil', 'Orange']",4,61.07,Mobile Payment,Houston,Convenience Store,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000004458,17-12-2023 03:47,Robert Mills,['Apple'],1,18.38,Cash,Houston,Convenience Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000004459,10-06-2020 23:34,Elizabeth Carter,['Vacuum Cleaner'],8,9.77,Mobile Payment,Atlanta,Convenience Store,FALSE,Professional,Fall,Discount on Selected Items
1000004460,09-01-2023 21:06,David Morgan,"['Tea', 'Carrots', 'Jam', 'Ketchup']",10,12.22,Debit Card,Boston,Supermarket,FALSE,Middle-Aged,Fall,None
1000004461,03-02-2020 20:25,Stephanie Nunez,"['Ironing Board', 'Ketchup']",2,96.94,Mobile Payment,Miami,Warehouse Club,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000004462,21-11-2020 05:53,Carmen Howard,['Cheese'],6,16.4,Cash,Atlanta,Department Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000004463,15-05-2021 20:37,Jacob Potts,"['Cereal Bars', 'Ice Cream']",8,55.25,Cash,Seattle,Warehouse Club,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000004464,15-11-2020 23:58,Kenneth Shaw,"['Beef', 'Plant Fertilizer', 'Mayonnaise']",8,52.9,Credit Card,New York,Pharmacy,FALSE,Professional,Spring,Discount on Selected Items
1000004465,27-08-2020 17:22,Wyatt Gonzalez,"['Ice Cream', 'Apple', 'Toothpaste', 'Pickles', 'Air Freshener']",7,9.39,Cash,Los Angeles,Specialty Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000004466,23-04-2022 15:47,Tiffany Jackson,"['Mustard', 'Potatoes', 'BBQ Sauce', 'Chicken', 'Chips']",2,7.51,Credit Card,Dallas,Department Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000004467,11-11-2022 02:20,Lauren Harris,"['Lawn Mower', 'Canned Soup']",5,43.39,Credit Card,Miami,Supermarket,FALSE,Retiree,Spring,None
1000004468,21-02-2022 19:40,Timothy Farmer,"['Bath Towels', 'Honey', 'Vinegar', 'Dustpan']",4,42.23,Debit Card,Atlanta,Pharmacy,TRUE,Senior Citizen,Winter,None
1000004469,16-02-2024 07:45,Ryan Wise,"['Laundry Detergent', 'Lawn Mower', 'Toilet Paper']",4,73.05,Mobile Payment,Dallas,Warehouse Club,TRUE,Student,Fall,BOGO (Buy One Get One)
1000004470,11-03-2023 06:46,Mr. Louis Valentine,"['Paper Towels', 'Orange', 'Cereal Bars']",5,59.88,Debit Card,San Francisco,Department Store,TRUE,Teenager,Summer,None
1000004471,11-07-2020 22:13,Sandra Carson,"['Insect Repellent', 'Chips', 'Ice Cream', 'Vinegar']",9,84.06,Cash,San Francisco,Pharmacy,FALSE,Teenager,Winter,Discount on Selected Items
1000004472,14-03-2020 05:03,Bradley Gonzalez,"['Peanut Butter', 'Dishware', 'Pancake Mix', 'Power Strips']",6,74.67,Credit Card,Chicago,Department Store,TRUE,Young Adult,Spring,None
1000004473,23-02-2024 10:54,James Sharp,"['Vacuum Cleaner', 'Eggs', 'Canned Soup']",1,42.46,Credit Card,Miami,Convenience Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004474,17-02-2020 10:06,Willie Aguirre,['Ketchup'],7,88.32,Cash,Miami,Warehouse Club,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000004475,18-09-2020 20:59,Jordan Cochran,"['Toothpaste', 'Vinegar']",5,85.78,Cash,Houston,Pharmacy,TRUE,Senior Citizen,Summer,None
1000004476,11-04-2021 05:40,William Evans,['Onions'],2,36.86,Credit Card,Dallas,Convenience Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000004477,04-06-2021 11:03,Kevin Burch,"['Pancake Mix', 'Ice Cream', 'Cereal Bars', 'Shower Gel', 'Chicken']",1,56.82,Mobile Payment,Houston,Warehouse Club,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000004478,28-04-2021 09:57,Vanessa Taylor,"['Lawn Mower', 'Potatoes', 'Deodorant', 'Spinach']",3,65.28,Credit Card,San Francisco,Pharmacy,TRUE,Young Adult,Summer,Discount on Selected Items
1000004479,24-01-2023 16:43,Caitlin Yates,"['Cereal Bars', 'Vacuum Cleaner', 'Ice Cream', 'Yogurt']",1,86.63,Cash,San Francisco,Warehouse Club,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000004480,22-10-2021 12:42,Danielle Martin,"['Trash Cans', 'Ketchup', 'Cheese', 'Salmon', 'Jam']",3,72.82,Debit Card,San Francisco,Department Store,FALSE,Young Adult,Spring,Discount on Selected Items
1000004481,14-11-2020 05:23,Joseph Burnett,"['Banana', 'Orange', 'Shaving Cream', 'Potatoes', 'Hand Sanitizer']",6,24.82,Credit Card,Dallas,Convenience Store,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000004482,06-08-2023 00:26,Joseph Bowers,"['Soap', 'Olive Oil', 'Shampoo', 'Vinegar', 'Vacuum Cleaner']",10,51.42,Cash,San Francisco,Convenience Store,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000004483,15-04-2020 22:27,Timothy Riley,"['Shampoo', 'Power Strips']",5,12.33,Credit Card,San Francisco,Warehouse Club,FALSE,Senior Citizen,Winter,None
1000004484,18-11-2021 00:53,Jennifer Larson,['Butter'],2,43.51,Credit Card,Seattle,Specialty Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000004485,07-01-2024 07:56,Debbie Kaiser,"['Orange', 'Olive Oil', 'Cereal', 'Soda']",9,43.08,Mobile Payment,Boston,Specialty Store,TRUE,Student,Spring,BOGO (Buy One Get One)
1000004486,03-07-2021 18:53,Lauren Preston,"['Toothpaste', 'Hand Sanitizer', 'Pancake Mix']",1,80.51,Mobile Payment,San Francisco,Supermarket,TRUE,Middle-Aged,Winter,None
1000004487,20-07-2020 23:43,Mrs. Janet Sanchez,"['Canned Soup', 'Toilet Paper', 'Chicken', 'Cereal Bars', 'Power Strips']",3,81.67,Mobile Payment,Seattle,Supermarket,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000004488,01-10-2023 05:34,Phyllis Logan,"['Feminine Hygiene Products', 'Iron']",5,98.84,Cash,Dallas,Department Store,TRUE,Professional,Winter,Discount on Selected Items
1000004489,12-03-2023 10:09,Travis Kelly,"['Deodorant', 'Cheese', 'Lawn Mower', 'Trash Cans']",8,81.02,Credit Card,Houston,Specialty Store,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004490,05-12-2023 18:36,Andrew Grimes,['Peanut Butter'],8,84.94,Mobile Payment,Seattle,Convenience Store,TRUE,Student,Fall,BOGO (Buy One Get One)
1000004491,17-10-2022 22:32,Dennis Hayes,"['Toothpaste', 'Insect Repellent', 'Pancake Mix', 'Syrup', 'Butter']",8,12.16,Debit Card,Miami,Supermarket,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000004492,30-10-2023 01:23,Julie Garcia,"['Butter', 'Insect Repellent', 'Insect Repellent', 'Soda']",5,30.45,Credit Card,Los Angeles,Department Store,TRUE,Homemaker,Summer,Discount on Selected Items
1000004493,02-02-2021 08:15,Scott Berry,"['Chicken', 'Cleaning Rags', 'Bath Towels']",8,68.46,Cash,Los Angeles,Convenience Store,TRUE,Professional,Spring,None
1000004494,18-06-2022 16:38,Jeffrey Lopez,"['Chips', 'Diapers', 'Cheese', 'Water']",10,69.01,Cash,Miami,Warehouse Club,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000004495,21-12-2021 15:18,Michael Walsh,"['Beef', 'Pasta', 'Carrots', 'Light Bulbs']",9,83.71,Credit Card,Dallas,Warehouse Club,FALSE,Professional,Spring,Discount on Selected Items
1000004496,22-12-2022 00:22,Brett Brown,['Hand Sanitizer'],10,55.55,Mobile Payment,Atlanta,Pharmacy,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000004497,17-04-2023 16:09,Christopher Stewart,"['Shampoo', 'Apple', 'Vinegar', 'Jam']",9,62.77,Cash,New York,Specialty Store,TRUE,Middle-Aged,Summer,None
1000004498,16-02-2024 13:50,Trevor Prince,"['Dustpan', 'Feminine Hygiene Products', 'Ketchup', 'Carrots']",5,89.75,Mobile Payment,San Francisco,Department Store,TRUE,Student,Winter,None
1000004499,27-01-2023 02:05,Todd Anderson,"['Tea', 'Soda', 'Toothpaste']",9,43.89,Debit Card,New York,Warehouse Club,FALSE,Teenager,Summer,Discount on Selected Items
1000004500,14-10-2021 23:53,Wayne Hernandez,"['Insect Repellent', 'Ketchup', 'Olive Oil', 'Cleaning Rags']",5,8.1,Debit Card,Boston,Specialty Store,FALSE,Student,Summer,Discount on Selected Items
1000004501,29-06-2023 18:27,Austin Golden,"['Deodorant', 'Tuna', 'Jam', 'Cereal Bars']",5,49.45,Debit Card,Dallas,Convenience Store,FALSE,Teenager,Fall,Discount on Selected Items
1000004502,16-02-2021 00:50,Phillip Werner,"['Tissues', 'Cereal Bars']",9,77.78,Cash,San Francisco,Department Store,FALSE,Retiree,Fall,BOGO (Buy One Get One)
1000004503,19-09-2022 13:56,Philip Morgan,"['Chips', 'Pickles', 'Cleaning Rags', 'Toothpaste']",4,38.02,Cash,New York,Supermarket,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004504,02-02-2021 02:00,Christina Everett,"['Toilet Paper', 'Shampoo', 'Syrup', 'Shrimp', 'Rice']",7,22.05,Cash,Dallas,Convenience Store,TRUE,Teenager,Spring,None
1000004505,27-02-2020 14:50,Gabrielle Rodriguez,['Shower Gel'],7,32.41,Cash,San Francisco,Specialty Store,TRUE,Senior Citizen,Winter,None
1000004506,18-05-2024 09:19,Laura Greene,"['Shaving Cream', 'Beef']",3,5.24,Credit Card,Seattle,Supermarket,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000004507,07-09-2023 22:24,George Castillo,"['Garden Hose', 'Tomatoes', 'Rice', 'Deodorant', 'Toilet Paper']",7,96.64,Cash,Dallas,Specialty Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000004508,15-05-2021 23:04,Jeffrey Cohen II,"['Iron', 'Soda', 'Beef', 'Lawn Mower', 'Deodorant']",5,46.14,Credit Card,Miami,Warehouse Club,TRUE,Teenager,Winter,None
1000004509,25-01-2020 05:47,Aaron Hudson PhD,"['Beef', 'Carrots', 'BBQ Sauce', 'Chicken', 'Toothpaste']",8,61.29,Cash,Dallas,Department Store,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000004510,16-01-2022 17:32,Veronica Gibson,"['Banana', 'Cereal Bars', 'Water', 'Cleaning Spray', 'Apple']",1,63.4,Debit Card,Miami,Specialty Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000004511,01-03-2020 09:27,Kathy Forbes,"['Shrimp', 'Water', 'Potatoes']",7,23.37,Debit Card,Atlanta,Supermarket,TRUE,Professional,Fall,None
1000004512,15-07-2023 18:51,Brett Garrett,"['Toothpaste', 'Tomatoes', 'Soap', 'Bread']",8,78.59,Credit Card,New York,Warehouse Club,FALSE,Retiree,Summer,None
1000004513,30-11-2023 16:23,Michael Ritter,"['Honey', 'Ketchup']",9,57.42,Debit Card,Dallas,Convenience Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000004514,19-05-2020 02:52,Kimberly Hamilton,"['Trash Cans', 'Insect Repellent', 'Sponges', 'Shower Gel', 'Vacuum Cleaner']",4,65.86,Mobile Payment,Dallas,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000004515,28-04-2024 02:40,Jackson Fuller,"['Toothbrush', 'Trash Cans', 'Bread', 'Sponges', 'Tomatoes']",7,51.84,Cash,Dallas,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000004516,06-01-2023 13:43,Angela Woods,['Soda'],1,43.91,Cash,San Francisco,Supermarket,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000004517,01-10-2021 16:29,Hannah Johnson,"['Peanut Butter', 'Jam', 'Sponges', 'Water']",8,90.65,Credit Card,Atlanta,Pharmacy,FALSE,Student,Spring,BOGO (Buy One Get One)
1000004518,16-05-2023 12:43,Rebecca Jackson,"['Dustpan', 'Plant Fertilizer', 'Hair Gel', 'Cleaning Rags', 'Ice Cream']",1,96.26,Cash,New York,Department Store,FALSE,Student,Fall,Discount on Selected Items
1000004519,01-01-2022 23:40,Jaime Johnson MD,"['Tissues', 'Chips', 'Toothpaste']",8,33.79,Debit Card,Houston,Specialty Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000004520,01-07-2021 06:05,Henry Perez,['Cleaning Rags'],2,81.46,Credit Card,Los Angeles,Pharmacy,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000004521,31-07-2022 16:05,Daniel Anthony DDS,['Insect Repellent'],8,82.79,Debit Card,Miami,Supermarket,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000004522,12-07-2023 09:44,Jillian Johnson,"['Yogurt', 'Apple', 'Cleaning Spray', 'Cereal Bars']",9,74.57,Cash,Atlanta,Supermarket,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004523,14-02-2021 23:19,James Glover,"['Cereal', 'Tomatoes']",4,27.25,Cash,New York,Convenience Store,FALSE,Young Adult,Winter,None
1000004524,24-06-2021 21:04,Carrie Smith,['Onions'],7,52.94,Debit Card,Seattle,Warehouse Club,TRUE,Senior Citizen,Fall,None
1000004525,21-07-2021 07:36,Wanda Macias,"['Soda', 'Apple', 'Shampoo', 'Iron']",3,96.77,Debit Card,Houston,Warehouse Club,TRUE,Teenager,Winter,None
1000004526,08-10-2023 15:51,Julia Watson,"['Bath Towels', 'Shaving Cream', 'Bath Towels']",3,70.12,Debit Card,Seattle,Pharmacy,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004527,28-02-2023 01:19,Christopher Johnston,"['Extension Cords', 'Dish Soap', 'Ice Cream', 'Vinegar']",6,79.59,Credit Card,Miami,Pharmacy,FALSE,Homemaker,Summer,Discount on Selected Items
1000004528,17-08-2023 20:10,Ricardo Brown,"['Vinegar', 'Cleaning Rags', 'Dishware']",5,91.94,Credit Card,New York,Supermarket,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000004529,26-01-2020 05:52,Aaron Bradford,"['Shaving Cream', 'Insect Repellent']",8,41.43,Cash,New York,Specialty Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000004530,09-08-2023 06:41,Kathleen Williams,['Dish Soap'],6,53.03,Cash,Houston,Warehouse Club,TRUE,Retiree,Winter,None
1000004531,27-09-2021 19:55,Michaela Scott,"['Pancake Mix', 'Light Bulbs']",4,47.17,Credit Card,Houston,Pharmacy,TRUE,Professional,Fall,None
1000004532,06-04-2022 15:33,Elizabeth Cline,"['Hand Sanitizer', 'Shrimp', 'Pancake Mix', 'Toothpaste', 'Jam']",4,42.58,Cash,Chicago,Convenience Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000004533,07-03-2023 23:14,Cody Skinner,"['Lawn Mower', 'Iron', 'Cereal Bars', 'Trash Cans']",2,13.81,Credit Card,Houston,Department Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000004534,04-09-2023 23:51,Diana Thomas,"['Power Strips', 'Eggs']",10,35.76,Mobile Payment,New York,Warehouse Club,TRUE,Young Adult,Winter,None
1000004535,31-07-2021 13:40,Rachel Baker,['Lawn Mower'],8,37.6,Debit Card,Boston,Convenience Store,TRUE,Professional,Summer,None
1000004536,29-10-2023 23:23,Erika Banks,"['Cleaning Rags', 'Olive Oil', 'Ice Cream', 'Carrots', 'Shrimp']",6,16.57,Cash,Boston,Specialty Store,FALSE,Professional,Spring,Discount on Selected Items
1000004537,27-06-2020 01:50,Jennifer Hayes,"['Garden Hose', 'Toothpaste', 'Air Freshener']",4,28.52,Cash,Boston,Specialty Store,TRUE,Student,Fall,Discount on Selected Items
1000004538,24-11-2023 00:20,Christopher Ellis,"['Butter', 'Cleaning Rags']",10,39.21,Cash,Dallas,Department Store,TRUE,Homemaker,Spring,None
1000004539,19-07-2022 23:08,Justin Nichols DDS,"['Pickles', 'Yogurt', 'Broom', 'Peanut Butter', 'Lawn Mower']",2,66.58,Cash,San Francisco,Supermarket,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004540,23-06-2020 14:04,Krista Tran,"['Plant Fertilizer', 'Bread', 'Bath Towels', 'Cleaning Spray']",2,49.49,Mobile Payment,Atlanta,Supermarket,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000004541,07-09-2022 04:14,Cheryl Davis,"['Cleaning Rags', 'Broom', 'Mop']",5,99.79,Credit Card,Chicago,Convenience Store,TRUE,Student,Winter,None
1000004542,01-02-2024 12:39,Tony Sims,"['Laundry Detergent', 'Dustpan', 'Power Strips', 'Sponges']",6,18.38,Debit Card,Dallas,Supermarket,TRUE,Homemaker,Winter,None
1000004543,21-08-2021 20:10,Susan Gordon,"['Vacuum Cleaner', 'Tuna', 'Dish Soap', 'Diapers', 'Orange']",6,5.49,Cash,Los Angeles,Supermarket,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000004544,15-02-2022 20:38,Brandy Hobbs,"['Apple', 'Ice Cream', 'Orange', 'Dish Soap', 'Laundry Detergent']",5,16,Debit Card,Dallas,Convenience Store,TRUE,Retiree,Winter,None
1000004545,26-05-2022 12:02,Alex Schultz,"['Extension Cords', 'Olive Oil', 'Tissues', 'Dishware', 'Rice']",6,28.24,Credit Card,Los Angeles,Warehouse Club,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000004546,14-01-2023 06:25,Jose Howard,"['Spinach', 'Shaving Cream', 'Syrup', 'Vacuum Cleaner', 'Sponges']",5,91.78,Cash,Miami,Specialty Store,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000004547,08-06-2022 19:40,Benjamin Jenkins,"['Beef', 'Toothbrush', 'Sponges', 'Mayonnaise', 'Beef']",10,70.16,Mobile Payment,Chicago,Specialty Store,TRUE,Student,Spring,Discount on Selected Items
1000004548,05-10-2020 14:42,Victoria Johnson,['Honey'],6,64.73,Debit Card,Miami,Pharmacy,TRUE,Senior Citizen,Fall,None
1000004549,08-08-2022 08:12,Stephen Sanchez,['Vinegar'],1,22.38,Cash,Boston,Convenience Store,TRUE,Retiree,Fall,Discount on Selected Items
1000004550,08-10-2023 21:17,Justin Smith,"['Pancake Mix', 'Insect Repellent', 'Light Bulbs', 'Soap']",6,95.04,Cash,San Francisco,Pharmacy,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000004551,10-07-2020 10:32,Cheryl Lewis,"['Broom', 'Vacuum Cleaner', 'Deodorant', 'Apple', 'Cheese']",2,81.48,Credit Card,Chicago,Department Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000004552,17-06-2021 05:10,Carol Soto,"['Air Freshener', 'Sponges', 'Shampoo']",4,67.08,Debit Card,Miami,Supermarket,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000004553,12-11-2021 04:13,Nicholas Nixon,"['Baby Wipes', 'Razors', 'Cereal', 'Bath Towels']",6,13.51,Credit Card,Dallas,Convenience Store,TRUE,Homemaker,Fall,None
1000004554,18-09-2020 11:43,Luis Gallegos,"['Feminine Hygiene Products', 'Pasta']",3,96.4,Credit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000004555,25-07-2022 20:57,Megan Turner,"['Laundry Detergent', 'Laundry Detergent', 'Ice Cream']",6,28.46,Credit Card,Seattle,Supermarket,TRUE,Student,Fall,None
1000004556,10-01-2024 20:50,Tony Bates,['Cleaning Rags'],3,53.44,Cash,New York,Convenience Store,FALSE,Senior Citizen,Summer,None
1000004557,07-12-2023 05:52,Ian Bernard,"['Potatoes', 'Yogurt']",10,38.89,Mobile Payment,Atlanta,Specialty Store,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000004558,11-07-2022 18:05,Danielle Jensen,"['Diapers', 'Hand Sanitizer', 'Mustard', 'Carrots', 'Feminine Hygiene Products']",9,7.08,Debit Card,Los Angeles,Department Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000004559,11-05-2021 07:08,Judith Gonzales,"['Light Bulbs', 'Chicken', 'Extension Cords', 'Iron', 'Jam']",2,72.36,Cash,Atlanta,Convenience Store,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000004560,12-10-2023 14:30,Mr. Christopher Hansen,['Lawn Mower'],7,92.74,Debit Card,Los Angeles,Specialty Store,FALSE,Homemaker,Summer,None
1000004561,29-02-2024 19:51,John Allen,"['Shaving Cream', 'Orange']",1,16.44,Debit Card,Atlanta,Supermarket,FALSE,Professional,Summer,Discount on Selected Items
1000004562,14-03-2023 04:58,Kevin Clark,"['Tissues', 'Broom', 'Cereal Bars', 'Rice', 'Rice']",2,89.64,Credit Card,Los Angeles,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000004563,13-01-2021 22:55,Gina George,['Water'],9,77.44,Mobile Payment,Chicago,Supermarket,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000004564,01-01-2020 10:25,Paige Murray,"['Insect Repellent', 'Carrots']",1,51.43,Credit Card,Seattle,Warehouse Club,TRUE,Student,Winter,None
1000004565,22-04-2021 06:38,Anna Lopez,"['Toothpaste', 'Shampoo']",8,32.89,Mobile Payment,Miami,Specialty Store,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000004566,26-04-2020 13:07,Rachel Thomas,"['Power Strips', 'Tuna']",5,80.57,Credit Card,Boston,Pharmacy,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004567,26-06-2023 12:30,Lori Clark,"['Toothpaste', 'Banana', 'Toothpaste']",2,82.74,Mobile Payment,Miami,Warehouse Club,TRUE,Professional,Fall,None
1000004568,06-04-2022 17:02,Elizabeth Cline,"['Dishware', 'Honey', 'Toilet Paper', 'Toothbrush', 'Plant Fertilizer']",3,90.69,Debit Card,Los Angeles,Specialty Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000004569,21-05-2022 04:15,Jessica Howe,"['Coffee', 'Paper Towels']",3,51.07,Cash,San Francisco,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000004570,07-04-2020 11:24,Jamie Sullivan,"['Tuna', 'Eggs']",10,21.4,Cash,Los Angeles,Department Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000004571,28-02-2020 17:23,Daniel Holmes,"['Vacuum Cleaner', 'Mayonnaise', 'Dustpan']",3,26.17,Cash,New York,Supermarket,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000004572,02-06-2020 17:43,Robin Mcclain,"['Insect Repellent', 'Trash Cans', 'Hair Gel']",7,89.46,Credit Card,Chicago,Specialty Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000004573,31-05-2021 19:32,Daniel Clements,"['Iron', 'Yogurt', 'Deodorant']",5,31.68,Mobile Payment,New York,Warehouse Club,TRUE,Homemaker,Fall,None
1000004574,05-03-2022 14:03,Heidi Kline,"['Honey', 'Broom', 'Pickles']",1,81.02,Debit Card,Miami,Supermarket,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000004575,26-08-2022 23:25,Cynthia Jones,"['Insect Repellent', 'Garden Hose', 'Mayonnaise', 'Soda', 'Diapers']",5,16.16,Cash,San Francisco,Specialty Store,FALSE,Young Adult,Winter,Discount on Selected Items
1000004576,20-05-2022 23:57,Brittany Bradford,['Ketchup'],7,19.22,Debit Card,Dallas,Pharmacy,FALSE,Retiree,Spring,Discount on Selected Items
1000004577,30-06-2020 16:16,Allison Lynch,"['Hair Gel', 'Syrup', 'Broom', 'Baby Wipes']",7,99.34,Cash,Seattle,Convenience Store,TRUE,Retiree,Summer,None
1000004578,18-08-2020 03:30,Kathleen Caldwell,"['Carrots', 'Light Bulbs', 'Eggs', 'Iron']",1,23.27,Cash,Chicago,Warehouse Club,TRUE,Senior Citizen,Fall,None
1000004579,05-02-2021 21:13,Craig Nelson,"['Dish Soap', 'Cheese', 'Bath Towels', 'Deodorant']",1,45.13,Mobile Payment,Chicago,Specialty Store,TRUE,Retiree,Winter,None
1000004580,17-09-2023 03:22,Kyle Hayes,['Toilet Paper'],6,34.42,Mobile Payment,Dallas,Pharmacy,FALSE,Teenager,Winter,Discount on Selected Items
1000004581,28-08-2023 14:52,Crystal Carter,['Beef'],1,13.44,Mobile Payment,New York,Specialty Store,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004582,25-06-2020 04:53,Gregory Mcdonald,"['Extension Cords', 'Carrots', 'Diapers']",4,6.26,Debit Card,Miami,Supermarket,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000004583,25-08-2021 10:21,Michael Cohen,"['Broom', 'Iron']",8,64.29,Mobile Payment,Miami,Warehouse Club,FALSE,Senior Citizen,Fall,None
1000004584,25-01-2020 14:25,Roger Adams,['Apple'],5,69.41,Mobile Payment,San Francisco,Specialty Store,TRUE,Senior Citizen,Winter,None
1000004585,28-06-2021 13:02,Alvin Young,"['Onions', 'Toothpaste', 'Feminine Hygiene Products', 'Shampoo', 'Mayonnaise']",6,13.27,Debit Card,Dallas,Specialty Store,TRUE,Homemaker,Fall,Discount on Selected Items
